eshram_id,worker_name,week_start,week_end,platform,job_type,age,education,experience_months,zone,satisfaction,weekly_income_inr,avg_daily_income_inr,worked_this_week,income_bracket,platform_volatility_index
8919-3727-2053,Praveen Bhat,01-01-2024,07-01-2024,Dunzo,Full-time,47,Primary,17,Urban,Always,3643,607,1,C,0.42
9481-2654-9452,Kapil Hegde,01-01-2024,07-01-2024,Dunzo,Full-time,33,Primary,22,Semi-urban,Always,2819,470,1,B,0.42
1572-1323-3492,Mohit Naidu,01-01-2024,07-01-2024,Dunzo,Part-time,47,Secondary,3,Urban,Yes,1439,240,1,A,0.42
1660-7607-3971,Manoj Trivedi,01-01-2024,07-01-2024,Dunzo,Full-time,30,Primary,40,Urban,Rarely,2566,428,1,A,0.42
5227-8577-1307,Radha Iyer,01-01-2024,07-01-2024,Dunzo,Full-time,38,Secondary,25,Urban,Yes,3732,622,1,C,0.42
6771-6236-7161,Yogesh Dave,01-01-2024,07-01-2024,Dunzo,Full-time,20,Primary,58,Rural,Yes,2706,451,1,B,0.42
4465-4777-3713,Kavita Hegde,01-01-2024,07-01-2024,Dunzo,Part-time,29,Secondary,32,Urban,Sometimes,1194,199,1,A,0.42
5974-2046-1311,Suman Malik,01-01-2024,07-01-2024,Dunzo,Part-time,23,Secondary,36,Urban,Always,1187,198,1,A,0.42
9980-6047-2819,Rajesh Malik,01-01-2024,07-01-2024,Dunzo,Full-time,33,Secondary,38,Semi-urban,Yes,3664,611,1,C,0.42
4208-2014-8395,Usha Shaikh,01-01-2024,07-01-2024,Dunzo,Part-time,22,Primary,20,Semi-urban,Sometimes,1309,218,1,A,0.42
6323-9581-2367,Mukesh Rao,01-01-2024,07-01-2024,Dunzo,Full-time,43,Secondary,26,Urban,Yes,4048,675,1,C,0.42
1499-5584-7603,Sunil Menon,01-01-2024,07-01-2024,Dunzo,Part-time,48,Secondary,10,Rural,Always,1838,306,1,A,0.42
8357-6432-9198,Girish Tiwari,01-01-2024,07-01-2024,Dunzo,Full-time,19,Primary,39,Semi-urban,No,3635,606,1,C,0.42
9040-5914-4655,Savita Parekh,01-01-2024,07-01-2024,Dunzo,Full-time,20,Primary,39,Urban,Sometimes,4345,724,1,D,0.42
5109-8274-1285,Lalita Ali,01-01-2024,07-01-2024,Dunzo,Full-time,29,Primary,29,Urban,Sometimes,4239,706,1,D,0.42
9261-9046-1608,Rekha Bose,01-01-2024,07-01-2024,Dunzo,Full-time,34,Secondary,59,Semi-urban,Yes,3500,583,1,C,0.42
4854-1032-1196,Suresh Naidu,01-01-2024,07-01-2024,Dunzo,Part-time,23,Primary,14,Semi-urban,Rarely,1356,226,1,A,0.42
6835-4327-9739,Dinesh Reddy,01-01-2024,07-01-2024,Dunzo,Full-time,44,Secondary,25,Semi-urban,Always,3273,546,1,B,0.42
3364-2196-6398,Padma Shenoy,01-01-2024,07-01-2024,Dunzo,Full-time,39,Secondary,5,Semi-urban,No,2801,467,1,B,0.42
7671-6836-1676,Radha Ahmed,01-01-2024,07-01-2024,Dunzo,Full-time,38,Primary,36,Semi-urban,Always,3429,572,1,B,0.42
8126-4230-6414,Divya Mehta,01-01-2024,07-01-2024,Dunzo,Full-time,19,Secondary,28,Semi-urban,Sometimes,4024,671,1,C,0.42
4180-9572-8985,Lalita Parekh,01-01-2024,07-01-2024,Dunzo,Full-time,27,Secondary,25,Rural,No,2627,438,1,A,0.42
5079-3646-3077,Ritesh Nair,01-01-2024,07-01-2024,Dunzo,Full-time,47,Secondary,50,Urban,Yes,3611,602,1,C,0.42
2400-3376-3339,Rohit Mehta,01-01-2024,07-01-2024,Dunzo,Full-time,39,Primary,54,Rural,Sometimes,3164,527,1,B,0.42
9920-4026-7185,Vimala Bose,01-01-2024,07-01-2024,Dunzo,Full-time,23,Secondary,35,Urban,Yes,3061,510,1,B,0.42
3686-5049-4800,Sarita Khan,01-01-2024,07-01-2024,Dunzo,Part-time,27,Secondary,48,Semi-urban,Yes,1170,195,1,A,0.42
3934-5542-7702,Suresh Shah,01-01-2024,07-01-2024,Dunzo,Full-time,31,Secondary,34,Urban,Rarely,3846,641,1,C,0.42
6135-4805-5605,Naveen Chauhan,01-01-2024,07-01-2024,Dunzo,Full-time,21,Secondary,59,Urban,Sometimes,3153,526,1,B,0.42
4448-5403-1398,Sunita Dave,01-01-2024,07-01-2024,Dunzo,Full-time,28,Primary,52,Urban,No,3494,582,1,C,0.42
4708-8668-8628,Usha Ahmed,01-01-2024,07-01-2024,Dunzo,Full-time,37,Secondary,12,Semi-urban,Yes,2926,488,1,B,0.42
2335-9611-1121,Gaurav Patel,01-01-2024,07-01-2024,Dunzo,Full-time,39,Secondary,6,Semi-urban,Always,3824,637,1,C,0.42
8070-7613-1909,Santosh Shaikh,01-01-2024,07-01-2024,Dunzo,Part-time,39,Primary,28,Semi-urban,Always,776,129,1,A,0.42
1595-1805-3262,Nilesh Bhatt,01-01-2024,07-01-2024,Dunzo,Full-time,26,Secondary,40,Semi-urban,Yes,3624,604,1,C,0.42
1015-6502-4755,Kamla Poojary,01-01-2024,07-01-2024,Dunzo,Full-time,20,Secondary,30,Urban,Sometimes,2313,386,1,A,0.42
6417-3646-4360,Praveen Dave,01-01-2024,07-01-2024,Dunzo,Part-time,34,Primary,9,Urban,No,1488,248,1,A,0.42
4302-3011-7837,Rohit Jain,01-01-2024,07-01-2024,Dunzo,Part-time,28,Secondary,42,Urban,Sometimes,1183,197,1,A,0.42
2024-2715-9869,Anita Reddy,01-01-2024,07-01-2024,Dunzo,Part-time,31,Primary,10,Urban,Sometimes,2068,345,1,A,0.42
2042-5833-8155,Vishal Menon,01-01-2024,07-01-2024,Dunzo,Full-time,46,Primary,55,Rural,Sometimes,2892,482,1,B,0.42
4113-3235-5227,Radha Ghosh,01-01-2024,07-01-2024,Dunzo,Full-time,32,Secondary,4,Semi-urban,Sometimes,3503,584,1,C,0.42
5386-8233-5206,Sumit Shaikh,01-01-2024,07-01-2024,Dunzo,Part-time,38,Secondary,58,Urban,No,1093,182,1,A,0.42
6469-9036-6851,Arjun Mishra,01-01-2024,07-01-2024,Dunzo,Part-time,32,Secondary,52,Semi-urban,Sometimes,1630,272,1,A,0.42
4332-3345-5245,Rahul Mehta,01-01-2024,07-01-2024,Dunzo,Full-time,19,Primary,54,Rural,Sometimes,4005,668,1,C,0.42
9828-6083-7369,Geeta Rao,01-01-2024,07-01-2024,Dunzo,Full-time,40,Primary,3,Urban,Yes,2326,388,1,A,0.42
2315-5565-2950,Aarav Thakur,01-01-2024,07-01-2024,Dunzo,Full-time,22,Secondary,17,Urban,Yes,3628,605,1,C,0.42
6432-7615-2711,Harish Singh,01-01-2024,07-01-2024,Dunzo,Part-time,35,Primary,59,Semi-urban,Always,1049,175,1,A,0.42
5261-6367-8576,Rohit Joshi,01-01-2024,07-01-2024,Zepto,Full-time,31,Primary,55,Urban,Sometimes,2974,496,1,B,0.44
9114-9868-9592,Ajay Dey,01-01-2024,07-01-2024,Zepto,Part-time,22,Primary,32,Urban,Rarely,693,116,1,A,0.44
7614-1219-4858,Ritu Paul,01-01-2024,07-01-2024,Zepto,Full-time,32,Secondary,3,Rural,Sometimes,3192,532,1,B,0.44
6718-8442-3547,Mahesh Tiwari,01-01-2024,07-01-2024,Zepto,Full-time,29,Secondary,50,Semi-urban,Sometimes,3273,546,1,B,0.44
9271-8904-1121,Neha Kamat,01-01-2024,07-01-2024,Zepto,Full-time,44,Secondary,33,Semi-urban,Sometimes,3327,554,1,B,0.44
9774-7544-4734,Padma Hussain,01-01-2024,07-01-2024,Zepto,Full-time,42,Secondary,48,Urban,Yes,3189,532,1,B,0.44
3757-5533-8291,Arun Bose,01-01-2024,07-01-2024,Zepto,Part-time,36,Primary,59,Rural,Yes,906,151,1,A,0.44
3700-8975-8328,Vishal Parekh,01-01-2024,07-01-2024,Zepto,Full-time,40,Secondary,23,Urban,Always,4099,683,1,D,0.44
6658-1837-7096,Ritu Parekh,01-01-2024,07-01-2024,Zepto,Full-time,26,Primary,40,Semi-urban,Yes,3981,664,1,C,0.44
6600-9402-1991,Rahul Khan,01-01-2024,07-01-2024,Zepto,Full-time,34,Primary,11,Urban,Yes,3904,651,1,C,0.44
5175-3095-2616,Ravi Iyer,01-01-2024,07-01-2024,Zepto,Full-time,34,Secondary,19,Urban,Always,3794,632,1,C,0.44
4226-2988-5451,Naveen Bhat,01-01-2024,07-01-2024,Zepto,Full-time,28,Secondary,16,Urban,Always,2996,499,1,B,0.44
8962-1833-2315,Sumit Naik,01-01-2024,07-01-2024,Zepto,Full-time,42,Secondary,37,Urban,Yes,3551,592,1,C,0.44
6581-1385-9779,Kapil Patel,01-01-2024,07-01-2024,Zepto,Part-time,21,Secondary,48,Urban,Yes,1030,172,1,A,0.44
1316-3182-3102,Dinesh Menon,01-01-2024,07-01-2024,Zepto,Full-time,19,Primary,19,Rural,Yes,2700,450,1,B,0.44
5279-6760-1948,Ritu Chatterjee,01-01-2024,07-01-2024,Zepto,Part-time,41,Primary,16,Urban,Sometimes,1287,214,1,A,0.44
6684-1843-4043,Anil Thakur,01-01-2024,07-01-2024,Zepto,Full-time,42,Primary,57,Rural,Yes,3884,647,1,C,0.44
6818-7429-8016,Anil Sen,01-01-2024,07-01-2024,Zepto,Full-time,31,Secondary,16,Urban,Sometimes,3365,561,1,B,0.44
8079-7829-1460,Ramesh Kumar,01-01-2024,07-01-2024,Zepto,Part-time,23,Primary,59,Semi-urban,Always,1422,237,1,A,0.44
7256-8339-9462,Sunita Das,01-01-2024,07-01-2024,Zepto,Full-time,43,Secondary,60,Semi-urban,Yes,2910,485,1,B,0.44
6041-2781-6418,Padma Verma,01-01-2024,07-01-2024,Zepto,Full-time,24,Secondary,46,Urban,Yes,2817,470,1,B,0.44
4482-2603-7750,Mamta Rajput,01-01-2024,07-01-2024,Zepto,Full-time,33,Secondary,58,Semi-urban,Always,3079,513,1,B,0.44
6414-6037-8077,Sanjay Nair,01-01-2024,07-01-2024,Zepto,Full-time,37,Primary,11,Urban,No,3237,540,1,B,0.44
2483-4676-5279,Dinesh Dey,01-01-2024,07-01-2024,Zepto,Full-time,21,Secondary,21,Semi-urban,Sometimes,3295,549,1,B,0.44
7804-3515-9206,Varun Rao,01-01-2024,07-01-2024,Zepto,Full-time,37,Primary,22,Semi-urban,Sometimes,3104,517,1,B,0.44
9797-8716-1961,Nikhil Rao,01-01-2024,07-01-2024,Zepto,Full-time,48,Secondary,8,Semi-urban,Always,3000,500,1,B,0.44
4462-9028-3672,Santosh Khan,01-01-2024,07-01-2024,Zepto,Part-time,34,Secondary,28,Semi-urban,Rarely,704,117,1,A,0.44
1735-4310-3302,Mahesh Chauhan,01-01-2024,07-01-2024,Zepto,Full-time,29,Secondary,25,Semi-urban,Yes,3960,660,1,C,0.44
2551-6100-2942,Mamta Amin,01-01-2024,07-01-2024,Zepto,Full-time,23,Primary,7,Urban,Sometimes,3572,595,1,C,0.44
1348-9324-9910,Vimala Hegde,01-01-2024,07-01-2024,Zepto,Full-time,30,Primary,1,Semi-urban,Always,3449,575,1,B,0.44
6465-3300-6600,Harish Khan,01-01-2024,07-01-2024,Zepto,Full-time,20,Primary,30,Semi-urban,Sometimes,2101,350,1,A,0.44
9457-8502-3009,Mohit Siddiqui,01-01-2024,07-01-2024,Zepto,Full-time,28,Primary,27,Urban,Rarely,4141,690,1,D,0.44
2033-2074-2058,Yogesh Das,01-01-2024,07-01-2024,Zepto,Full-time,34,Secondary,32,Rural,Sometimes,3069,512,1,B,0.44
3746-6095-1214,Manoj Jain,01-01-2024,07-01-2024,Zepto,Part-time,46,Secondary,5,Urban,Rarely,956,159,1,A,0.44
9455-6586-6436,Shyam Naik,01-01-2024,07-01-2024,Zepto,Full-time,27,Primary,50,Urban,Yes,3043,507,1,B,0.44
7351-8165-6845,Pradeep Islam,01-01-2024,07-01-2024,Zepto,Full-time,30,Secondary,48,Urban,Sometimes,3819,636,1,C,0.44
5009-4335-5100,Sarita Bhatt,01-01-2024,07-01-2024,Zepto,Full-time,22,Secondary,33,Rural,Sometimes,3346,558,1,B,0.44
6915-8928-2630,Pushpa Bose,01-01-2024,07-01-2024,Zepto,Full-time,27,Secondary,53,Urban,Always,3197,533,1,B,0.44
7406-5446-8105,Priya Yadav,01-01-2024,07-01-2024,Zepto,Full-time,26,Secondary,32,Urban,Sometimes,2889,482,1,B,0.44
4209-5506-9159,Naresh Nair,01-01-2024,07-01-2024,Zepto,Full-time,47,Secondary,56,Urban,Yes,3010,502,1,B,0.44
2239-6681-5708,Priya Desai,01-01-2024,07-01-2024,Zepto,Part-time,34,Primary,30,Urban,Sometimes,1617,270,1,A,0.44
3326-6509-5579,Kapil Sharma,01-01-2024,07-01-2024,Zepto,Full-time,43,Secondary,52,Semi-urban,Sometimes,2848,475,1,B,0.44
2521-5112-5365,Neha Gupta,01-01-2024,07-01-2024,Zepto,Full-time,28,Secondary,7,Urban,Sometimes,2564,427,1,A,0.44
2033-2118-9585,Satish Roy,01-01-2024,07-01-2024,Zepto,Full-time,36,Primary,13,Rural,Sometimes,3180,530,1,B,0.44
8014-3404-1919,Asha Tiwari,01-01-2024,07-01-2024,Zepto,Full-time,19,Secondary,9,Urban,Sometimes,3660,610,1,C,0.44
9202-6749-6844,Pradeep Rajput,01-01-2024,07-01-2024,Blinkit,Full-time,24,Secondary,26,Rural,Yes,3693,616,1,C,0.4
5014-9165-3640,Priya Naidu,01-01-2024,07-01-2024,Blinkit,Full-time,21,Secondary,41,Urban,No,3341,557,1,B,0.4
7753-1486-7826,Anita Kumar,01-01-2024,07-01-2024,Blinkit,Part-time,41,Primary,33,Urban,Sometimes,1451,242,1,A,0.4
6180-9079-6426,Ravi Naik,01-01-2024,07-01-2024,Blinkit,Full-time,45,Primary,37,Urban,Yes,4160,693,1,D,0.4
8521-8512-7159,Arjun Bose,01-01-2024,07-01-2024,Blinkit,Part-time,31,Secondary,7,Urban,Always,1484,247,1,A,0.4
8327-5663-4874,Harish Verma,01-01-2024,07-01-2024,Blinkit,Full-time,45,Primary,35,Rural,No,2690,448,1,A,0.4
7377-8689-9316,Rakesh Kamat,01-01-2024,07-01-2024,Blinkit,Full-time,43,Secondary,58,Urban,Sometimes,3242,540,1,B,0.4
2268-5463-1782,Anil Dey,01-01-2024,07-01-2024,Blinkit,Full-time,33,Primary,55,Urban,Yes,2739,456,1,B,0.4
4070-6532-2454,Divya Bhat,01-01-2024,07-01-2024,Blinkit,Full-time,45,Secondary,6,Urban,Sometimes,3508,585,1,C,0.4
5271-2109-5451,Pradeep Khan,01-01-2024,07-01-2024,Blinkit,Full-time,38,Secondary,20,Urban,Yes,3290,548,1,B,0.4
5297-6353-5050,Varun Sen,01-01-2024,07-01-2024,Blinkit,Full-time,36,Secondary,2,Urban,Yes,4178,696,1,D,0.4
9001-7801-8730,Ajay Mukherjee,01-01-2024,07-01-2024,Blinkit,Full-time,19,Secondary,46,Rural,Always,2941,490,1,B,0.4
4634-5063-8818,Ramesh Banerjee,01-01-2024,07-01-2024,Blinkit,Full-time,44,Primary,58,Urban,No,2851,475,1,B,0.4
4139-7446-7687,Varun Modi,01-01-2024,07-01-2024,Blinkit,Full-time,38,Secondary,3,Rural,No,2745,458,1,B,0.4
5373-2619-9934,Sunita Trivedi,01-01-2024,07-01-2024,Blinkit,Full-time,23,Secondary,49,Semi-urban,No,3564,594,1,C,0.4
1555-3163-5853,Lokesh Shenoy,01-01-2024,07-01-2024,Blinkit,Part-time,25,Secondary,55,Rural,No,1133,189,1,A,0.4
3047-2262-3071,Pradeep Hegde,01-01-2024,07-01-2024,Blinkit,Full-time,29,Primary,16,Semi-urban,No,4094,682,1,D,0.4
6417-1894-3945,Sunita Mehta,01-01-2024,07-01-2024,Blinkit,Full-time,42,Primary,21,Urban,Yes,2717,453,1,B,0.4
4822-8935-8605,Laxmi Patel,01-01-2024,07-01-2024,Blinkit,Part-time,21,Secondary,44,Urban,No,1368,228,1,A,0.4
6834-7745-4886,Kapil Bhat,01-01-2024,07-01-2024,Blinkit,Part-time,38,Primary,43,Urban,Sometimes,1660,277,1,A,0.4
6826-1871-7520,Mahesh Siddiqui,01-01-2024,07-01-2024,Blinkit,Part-time,28,Secondary,37,Semi-urban,Yes,1649,275,1,A,0.4
8757-2544-7734,Aarav Jain,01-01-2024,07-01-2024,Blinkit,Full-time,35,Secondary,11,Semi-urban,Yes,3433,572,1,B,0.4
3340-7756-3915,Vishal Gupta,01-01-2024,07-01-2024,Blinkit,Full-time,41,Secondary,43,Urban,Always,4239,706,1,D,0.4
6573-4718-6955,Divya Mishra,01-01-2024,07-01-2024,Blinkit,Full-time,45,Primary,29,Rural,Sometimes,4089,682,1,D,0.4
5370-6487-7772,Ramesh Sharma,01-01-2024,07-01-2024,Blinkit,Full-time,20,Primary,40,Rural,Rarely,2910,485,1,B,0.4
4118-4049-5677,Rekha Siddiqui,01-01-2024,07-01-2024,Blinkit,Full-time,30,Primary,33,Semi-urban,Rarely,4031,672,1,C,0.4
9959-7368-3780,Praveen Mukherjee,01-01-2024,07-01-2024,Blinkit,Full-time,37,Secondary,13,Urban,Yes,4440,740,1,D,0.4
2240-3139-8297,Meena Ansari,01-01-2024,07-01-2024,Blinkit,Part-time,25,Primary,22,Semi-urban,Sometimes,820,137,1,A,0.4
3942-2789-4617,Tarun Dey,01-01-2024,07-01-2024,Blinkit,Full-time,45,Primary,44,Urban,Always,4031,672,1,C,0.4
4927-4748-6169,Suman Banerjee,01-01-2024,07-01-2024,Blinkit,Full-time,23,Secondary,52,Urban,Yes,4750,792,1,D,0.4
1862-8218-4480,Sanjay Amin,01-01-2024,07-01-2024,Blinkit,Full-time,36,Primary,58,Urban,Sometimes,3562,594,1,C,0.4
2111-8430-2288,Durga Naik,01-01-2024,07-01-2024,Blinkit,Full-time,38,Primary,14,Rural,Rarely,3916,653,1,C,0.4
6218-5384-6149,Sachin Trivedi,01-01-2024,07-01-2024,Blinkit,Full-time,44,Secondary,10,Rural,Yes,3630,605,1,C,0.4
7264-5239-1887,Neha Rao,01-01-2024,07-01-2024,Blinkit,Full-time,46,Primary,25,Urban,Yes,3417,570,1,B,0.4
4696-7598-4562,Sunita Naidu,01-01-2024,07-01-2024,Blinkit,Full-time,20,Primary,14,Semi-urban,Sometimes,3596,599,1,C,0.4
1322-5323-2045,Ganesh Ahmed,01-01-2024,07-01-2024,Blinkit,Full-time,35,Primary,2,Urban,Yes,2668,445,1,A,0.4
7831-2315-7694,Harish Mishra,01-01-2024,07-01-2024,Blinkit,Full-time,44,Secondary,21,Urban,Sometimes,3550,592,1,C,0.4
1915-5277-5334,Kavita Paul,01-01-2024,07-01-2024,Blinkit,Full-time,44,Primary,11,Urban,Yes,3175,529,1,B,0.4
2466-6952-4429,Sarita Hussain,01-01-2024,07-01-2024,Blinkit,Full-time,31,Primary,16,Semi-urban,Yes,3604,601,1,C,0.4
2890-3106-6044,Kapil Mehta,01-01-2024,07-01-2024,Blinkit,Part-time,37,Secondary,35,Semi-urban,Yes,1599,266,1,A,0.4
8862-1595-2899,Prakash Bhatt,01-01-2024,07-01-2024,Blinkit,Full-time,27,Secondary,28,Urban,Rarely,4520,753,1,D,0.4
1613-9232-2974,Ramesh Shaikh,01-01-2024,07-01-2024,Blinkit,Part-time,27,Primary,55,Urban,Sometimes,1567,261,1,A,0.4
3567-7571-4188,Usha Bhatt,01-01-2024,07-01-2024,Blinkit,Part-time,22,Secondary,30,Semi-urban,Yes,1788,298,1,A,0.4
3401-3729-9774,Padma Siddiqui,01-01-2024,07-01-2024,Blinkit,Full-time,46,Primary,18,Urban,Rarely,3938,656,1,C,0.4
6500-9493-8365,Usha Shetty,01-01-2024,07-01-2024,Blinkit,Full-time,30,Primary,16,Urban,Yes,2851,475,1,B,0.4
4872-7040-4666,Sunita Desai,01-01-2024,07-01-2024,Blinkit,Full-time,37,Primary,16,Semi-urban,No,3773,629,1,C,0.4
1484-7249-6499,Arjun Modi,01-01-2024,07-01-2024,Blinkit,Full-time,30,Primary,25,Urban,Yes,3687,614,1,C,0.4
8685-9699-4233,Ganesh Menon,01-01-2024,07-01-2024,Blinkit,Full-time,47,Secondary,22,Semi-urban,Always,3834,639,1,C,0.4
6547-5811-5618,Savita Joshi,01-01-2024,07-01-2024,Blinkit,Full-time,41,Primary,29,Semi-urban,Always,3349,558,1,B,0.4
3061-3355-7797,Manoj Bhatt,01-01-2024,07-01-2024,Blinkit,Full-time,37,Primary,58,Rural,Yes,2726,454,1,B,0.4
6326-9135-8321,Geeta Hegde,01-01-2024,07-01-2024,Porter,Full-time,42,Secondary,57,Urban,Rarely,3722,620,1,C,0.38
2070-9865-1623,Umesh Qureshi,01-01-2024,07-01-2024,Porter,Part-time,46,Primary,17,Rural,Sometimes,1334,222,1,A,0.38
4988-8107-5587,Priya Modi,01-01-2024,07-01-2024,Porter,Part-time,27,Primary,40,Rural,Rarely,1259,210,1,A,0.38
1146-2904-8391,Vimala Bhat,01-01-2024,07-01-2024,Porter,Part-time,43,Primary,41,Semi-urban,No,698,116,1,A,0.38
1617-6704-7185,Sunita Pandey,01-01-2024,07-01-2024,Porter,Full-time,38,Secondary,4,Semi-urban,Yes,4131,688,1,D,0.38
9252-3759-3336,Ritesh Verma,01-01-2024,07-01-2024,Porter,Full-time,45,Secondary,28,Urban,No,3986,664,1,C,0.38
1799-2093-4593,Pooja Ghosh,01-01-2024,07-01-2024,Porter,Full-time,21,Secondary,32,Semi-urban,Yes,4176,696,1,D,0.38
2229-3941-9805,Sachin Agarwal,01-01-2024,07-01-2024,Porter,Full-time,25,Secondary,60,Rural,Always,3072,512,1,B,0.38
4575-5534-8473,Sarita Dave,01-01-2024,07-01-2024,Porter,Full-time,34,Secondary,44,Urban,Yes,2898,483,1,B,0.38
2382-5049-6367,Laxmi Qureshi,01-01-2024,07-01-2024,Porter,Full-time,43,Primary,57,Urban,Yes,4504,751,1,D,0.38
4300-7108-8649,Harish Yadav,01-01-2024,07-01-2024,Porter,Full-time,40,Secondary,53,Rural,Always,4360,727,1,D,0.38
5061-5940-3963,Vimala Yadav,01-01-2024,07-01-2024,Porter,Part-time,22,Primary,16,Urban,Rarely,399,66,1,A,0.38
5942-9523-2599,Meena Rao,01-01-2024,07-01-2024,Porter,Full-time,48,Primary,23,Urban,Sometimes,3897,650,1,C,0.38
4899-3975-5662,Lokesh Bose,01-01-2024,07-01-2024,Porter,Full-time,44,Secondary,54,Rural,Yes,1962,327,1,A,0.38
4479-1551-3816,Pushpa Gowda,01-01-2024,07-01-2024,Porter,Full-time,42,Secondary,15,Semi-urban,Yes,4161,694,1,D,0.38
5624-4228-8500,Rajesh Poojary,01-01-2024,07-01-2024,Porter,Full-time,26,Secondary,56,Urban,Sometimes,2946,491,1,B,0.38
3161-2751-4469,Sumit Iyer,01-01-2024,07-01-2024,Porter,Full-time,23,Primary,15,Urban,Always,3791,632,1,C,0.38
8988-9671-4407,Satish Joshi,01-01-2024,07-01-2024,Porter,Full-time,28,Secondary,2,Semi-urban,No,3526,588,1,C,0.38
9404-3993-1691,Tarun Bose,01-01-2024,07-01-2024,Porter,Full-time,48,Primary,31,Semi-urban,No,4332,722,1,D,0.38
4080-1727-1034,Santosh Modi,01-01-2024,07-01-2024,Porter,Full-time,48,Secondary,24,Semi-urban,No,4113,686,1,D,0.38
9977-6212-4855,Prakash Gupta,01-01-2024,07-01-2024,Porter,Full-time,34,Primary,23,Rural,No,3346,558,1,B,0.38
7775-7053-9446,Mahesh Kamat,01-01-2024,07-01-2024,Porter,Full-time,37,Secondary,13,Urban,No,4445,741,1,D,0.38
4691-4127-5162,Manju Gupta,01-01-2024,07-01-2024,Porter,Full-time,29,Primary,8,Urban,Yes,3603,600,1,C,0.38
2956-8564-4689,Divya Bose,01-01-2024,07-01-2024,Porter,Full-time,40,Secondary,9,Urban,Yes,4695,782,1,D,0.38
5980-1632-8862,Vimala Pandey,01-01-2024,07-01-2024,Porter,Part-time,20,Secondary,39,Urban,Sometimes,1756,293,1,A,0.38
7333-9835-7270,Bharat Das,01-01-2024,07-01-2024,Porter,Full-time,41,Primary,40,Rural,Yes,3826,638,1,C,0.38
7750-1012-3323,Kavita Malik,01-01-2024,07-01-2024,Porter,Full-time,35,Secondary,40,Urban,No,2527,421,1,A,0.38
9875-4589-5207,Ritesh Dave,01-01-2024,07-01-2024,Porter,Full-time,48,Secondary,8,Rural,No,2965,494,1,B,0.38
3621-5963-5898,Lalit Shenoy,01-01-2024,07-01-2024,Porter,Full-time,30,Secondary,15,Urban,Always,3336,556,1,B,0.38
7832-6167-2215,Rekha Gupta,01-01-2024,07-01-2024,Porter,Full-time,38,Secondary,18,Semi-urban,No,3110,518,1,B,0.38
7730-2202-5691,Praveen Chauhan,01-01-2024,07-01-2024,Porter,Part-time,22,Secondary,9,Urban,Sometimes,990,165,1,A,0.38
5022-3638-9422,Naresh Yadav,01-01-2024,07-01-2024,Porter,Part-time,42,Primary,1,Rural,Sometimes,2162,360,1,A,0.38
2118-7729-3810,Rakesh Bhatt,01-01-2024,07-01-2024,Porter,Full-time,45,Primary,8,Semi-urban,Yes,2448,408,1,A,0.38
6505-9684-9306,Meena Sharma,01-01-2024,07-01-2024,Porter,Full-time,38,Secondary,5,Urban,Sometimes,3063,510,1,B,0.38
8344-6419-3058,Bharat Dey,01-01-2024,07-01-2024,Porter,Full-time,22,Secondary,28,Urban,Yes,4091,682,1,D,0.38
8755-1169-5596,Nikhil Qureshi,01-01-2024,07-01-2024,Porter,Full-time,39,Secondary,4,Rural,Always,4426,738,1,D,0.38
7056-7523-1176,Sumit Dave,01-01-2024,07-01-2024,Porter,Full-time,31,Secondary,42,Semi-urban,Yes,4056,676,1,C,0.38
8132-7925-5463,Ritesh Yadav,01-01-2024,07-01-2024,Porter,Full-time,38,Primary,27,Urban,Always,4559,760,1,D,0.38
5822-9364-5125,Aarav Dey,01-01-2024,07-01-2024,Porter,Full-time,23,Secondary,41,Urban,Sometimes,3868,645,1,C,0.38
9265-8584-6075,Seema Parekh,01-01-2024,07-01-2024,Porter,Full-time,41,Primary,48,Semi-urban,Yes,4681,780,1,D,0.38
2607-1089-4413,Sarita Chatterjee,01-01-2024,07-01-2024,Shadowfax,Full-time,41,Secondary,57,Rural,Always,4268,711,1,D,0.33
2878-3901-7066,Anita Das,01-01-2024,07-01-2024,Shadowfax,Full-time,30,Primary,51,Semi-urban,Yes,3574,596,1,C,0.33
9630-7258-4744,Ramesh Bhatt,01-01-2024,07-01-2024,Shadowfax,Part-time,34,Primary,53,Urban,Yes,1707,284,1,A,0.33
9580-8699-5763,Suresh Gowda,01-01-2024,07-01-2024,Shadowfax,Part-time,38,Secondary,30,Semi-urban,Yes,1169,195,1,A,0.33
4058-6841-8721,Harish Trivedi,01-01-2024,07-01-2024,Shadowfax,Full-time,37,Secondary,30,Semi-urban,Sometimes,3781,630,1,C,0.33
3629-6720-4784,Shyam Ansari,01-01-2024,07-01-2024,Shadowfax,Full-time,40,Secondary,38,Rural,No,2759,460,1,B,0.33
7768-5261-1697,Pradeep Qureshi,01-01-2024,07-01-2024,Shadowfax,Full-time,28,Primary,21,Urban,Sometimes,4178,696,1,D,0.33
8788-5209-4660,Laxmi Siddiqui,01-01-2024,07-01-2024,Shadowfax,Part-time,41,Primary,19,Urban,Sometimes,2245,374,1,A,0.33
9736-4560-2907,Naresh Sen,01-01-2024,07-01-2024,Shadowfax,Part-time,22,Secondary,1,Urban,Always,1649,275,1,A,0.33
1968-3875-9262,Ritu Verma,01-01-2024,07-01-2024,Shadowfax,Full-time,20,Secondary,17,Rural,Always,3469,578,1,C,0.33
