eshram_id,week_start,income_bracket
UAN-28-6604-7654-9546,08-01-2024,A
UAN-94-8461-5366-9651,08-01-2024,C
UAN-83-3775-9974-6275,08-01-2024,B
UAN-10-4276-2010-6228,08-01-2024,D
UAN-64-2116-3067-1674,08-01-2024,D
UAN-43-8631-3121-8268,08-01-2024,C
UAN-59-6753-1346-5760,08-01-2024,A
UAN-31-5109-9416-5088,08-01-2024,B
UAN-67-2886-9417-5363,08-01-2024,B
UAN-16-5560-9189-6749,08-01-2024,C
UAN-22-5947-6172-5000,08-01-2024,B
UAN-93-6777-3439-5887,08-01-2024,D
UAN-86-7793-4934-6349,08-01-2024,D
UAN-26-2438-2387-9170,08-01-2024,A
UAN-59-7487-4851-1905,08-01-2024,A
UAN-88-9828-2159-3406,08-01-2024,A
UAN-72-4061-2308-3601,08-01-2024,D
UAN-42-4619-6601-6408,08-01-2024,B
UAN-32-8919-3727-2053,08-01-2024,C
UAN-44-9481-2654-9452,08-01-2024,B
UAN-31-1572-1323-3492,08-01-2024,A
UAN-18-1660-7607-3971,08-01-2024,B
UAN-67-5227-8577-1307,08-01-2024,D
UAN-37-6771-6236-7161,08-01-2024,B
UAN-86-4465-4777-3713,08-01-2024,A
UAN-88-5974-2046-1311,08-01-2024,A
UAN-44-9980-6047-2819,08-01-2024,B
UAN-95-4208-2014-8395,08-01-2024,A
UAN-34-6323-9581-2367,08-01-2024,B
UAN-49-1499-5584-7603,08-01-2024,A
UAN-30-8357-6432-9198,08-01-2024,B
UAN-53-9040-5914-4655,08-01-2024,D
UAN-90-5109-8274-1285,08-01-2024,B
UAN-87-9261-9046-1608,08-01-2024,C
UAN-78-4854-1032-1196,08-01-2024,A
UAN-31-6835-4327-9739,08-01-2024,B
UAN-76-3364-2196-6398,08-01-2024,B
UAN-75-7671-6836-1676,08-01-2024,C
UAN-99-8126-4230-6414,08-01-2024,B
UAN-99-4180-9572-8985,08-01-2024,B
UAN-43-5079-3646-3077,08-01-2024,B
UAN-61-2400-3376-3339,08-01-2024,B
UAN-75-9920-4026-7185,08-01-2024,A
UAN-86-3686-5049-4800,08-01-2024,A
UAN-60-3934-5542-7702,08-01-2024,B
UAN-44-6135-4805-5605,08-01-2024,B
UAN-91-4448-5403-1398,08-01-2024,D
UAN-73-4708-8668-8628,08-01-2024,B
UAN-38-2335-9611-1121,08-01-2024,B
UAN-57-8070-7613-1909,08-01-2024,A
UAN-44-1595-1805-3262,08-01-2024,C
UAN-14-1015-6502-4755,08-01-2024,A
UAN-36-6417-3646-4360,08-01-2024,A
UAN-85-4302-3011-7837,08-01-2024,A
UAN-62-2024-2715-9869,08-01-2024,A
UAN-30-2042-5833-8155,08-01-2024,D
UAN-76-4113-3235-5227,08-01-2024,B
UAN-49-5386-8233-5206,08-01-2024,A
UAN-88-6469-9036-6851,08-01-2024,A
UAN-55-4332-3345-5245,08-01-2024,C
UAN-59-9828-6083-7369,08-01-2024,B
UAN-19-2315-5565-2950,08-01-2024,C
UAN-19-6432-7615-2711,08-01-2024,A
UAN-22-5261-6367-8576,08-01-2024,A
UAN-19-9114-9868-9592,08-01-2024,A
UAN-29-7614-1219-4858,08-01-2024,B
UAN-10-6718-8442-3547,08-01-2024,C
UAN-84-9271-8904-1121,08-01-2024,C
UAN-91-9774-7544-4734,08-01-2024,A
UAN-62-3757-5533-8291,08-01-2024,A
UAN-40-3700-8975-8328,08-01-2024,B
UAN-75-6658-1837-7096,08-01-2024,B
UAN-69-6600-9402-1991,08-01-2024,C
UAN-75-5175-3095-2616,08-01-2024,C
UAN-47-4226-2988-5451,08-01-2024,B
UAN-82-8962-1833-2315,08-01-2024,B
UAN-39-6581-1385-9779,08-01-2024,A
UAN-86-1316-3182-3102,08-01-2024,B
UAN-63-5279-6760-1948,08-01-2024,A
UAN-15-6684-1843-4043,08-01-2024,B
UAN-91-6818-7429-8016,08-01-2024,B
UAN-92-8079-7829-1460,08-01-2024,A
UAN-93-7256-8339-9462,08-01-2024,B
UAN-15-6041-2781-6418,08-01-2024,B
UAN-16-4482-2603-7750,08-01-2024,B
UAN-16-6414-6037-8077,08-01-2024,D
UAN-73-2483-4676-5279,08-01-2024,B
UAN-16-7804-3515-9206,08-01-2024,B
UAN-88-9797-8716-1961,08-01-2024,C
UAN-14-4462-9028-3672,08-01-2024,A
UAN-28-1735-4310-3302,08-01-2024,C
UAN-39-2551-6100-2942,08-01-2024,B
UAN-55-1348-9324-9910,08-01-2024,C
UAN-97-6465-3300-6600,08-01-2024,A
UAN-55-9457-8502-3009,08-01-2024,D
UAN-87-2033-2074-2058,08-01-2024,B
UAN-18-3746-6095-1214,08-01-2024,A
UAN-13-9455-6586-6436,08-01-2024,B
UAN-47-7351-8165-6845,08-01-2024,A
UAN-80-5009-4335-5100,08-01-2024,C
UAN-75-6915-8928-2630,08-01-2024,C
UAN-85-7406-5446-8105,08-01-2024,A
UAN-16-4209-5506-9159,08-01-2024,C
UAN-13-2239-6681-5708,08-01-2024,A
UAN-41-3326-6509-5579,08-01-2024,C
UAN-15-2521-5112-5365,08-01-2024,D
UAN-10-2033-2118-9585,08-01-2024,A
UAN-44-8014-3404-1919,08-01-2024,C
UAN-83-9202-6749-6844,08-01-2024,D
UAN-46-5014-9165-3640,08-01-2024,C
UAN-41-7753-1486-7826,08-01-2024,A
UAN-28-6180-9079-6426,08-01-2024,C
UAN-12-8521-8512-7159,08-01-2024,A
UAN-60-8327-5663-4874,08-01-2024,B
UAN-85-7377-8689-9316,08-01-2024,B
UAN-37-2268-5463-1782,08-01-2024,A
UAN-79-4070-6532-2454,08-01-2024,B
UAN-24-5271-2109-5451,08-01-2024,A
UAN-19-5297-6353-5050,08-01-2024,D
UAN-45-9001-7801-8730,08-01-2024,B
UAN-87-4634-5063-8818,08-01-2024,B
UAN-75-4139-7446-7687,08-01-2024,B
UAN-34-5373-2619-9934,08-01-2024,C
UAN-20-1555-3163-5853,08-01-2024,A
UAN-78-3047-2262-3071,08-01-2024,D
UAN-29-6417-1894-3945,08-01-2024,B
UAN-29-4822-8935-8605,08-01-2024,A
UAN-47-6834-7745-4886,08-01-2024,A
UAN-31-6826-1871-7520,08-01-2024,A
UAN-54-8757-2544-7734,08-01-2024,A
UAN-70-3340-7756-3915,08-01-2024,B
UAN-14-6573-4718-6955,08-01-2024,C
UAN-71-5370-6487-7772,08-01-2024,B
UAN-11-4118-4049-5677,08-01-2024,C
UAN-92-9959-7368-3780,08-01-2024,C
UAN-94-2240-3139-8297,08-01-2024,A
UAN-45-3942-2789-4617,08-01-2024,D
UAN-59-4927-4748-6169,08-01-2024,C
UAN-40-1862-8218-4480,08-01-2024,B
UAN-79-2111-8430-2288,08-01-2024,B
UAN-98-6218-5384-6149,08-01-2024,B
UAN-27-7264-5239-1887,08-01-2024,B
UAN-74-4696-7598-4562,08-01-2024,D
UAN-34-1322-5323-2045,08-01-2024,C
UAN-24-7831-2315-7694,08-01-2024,B
UAN-81-1915-5277-5334,08-01-2024,C
UAN-47-2466-6952-4429,08-01-2024,A
UAN-62-2890-3106-6044,08-01-2024,A
UAN-38-8862-1595-2899,08-01-2024,B
UAN-99-1613-9232-2974,08-01-2024,A
UAN-56-3567-7571-4188,08-01-2024,A
UAN-44-3401-3729-9774,08-01-2024,C
UAN-99-6500-9493-8365,08-01-2024,B
UAN-16-4872-7040-4666,08-01-2024,B
UAN-82-1484-7249-6499,08-01-2024,B
UAN-11-8685-9699-4233,08-01-2024,C
UAN-10-6547-5811-5618,08-01-2024,D
UAN-13-3061-3355-7797,08-01-2024,C
UAN-29-6326-9135-8321,08-01-2024,B
UAN-40-2070-9865-1623,08-01-2024,A
UAN-17-4988-8107-5587,08-01-2024,A
UAN-58-1146-2904-8391,08-01-2024,A
UAN-15-1617-6704-7185,08-01-2024,C
UAN-22-9252-3759-3336,08-01-2024,D
UAN-82-1799-2093-4593,08-01-2024,A
UAN-52-2229-3941-9805,08-01-2024,B
UAN-74-4575-5534-8473,08-01-2024,D
UAN-47-2382-5049-6367,08-01-2024,D
UAN-13-4300-7108-8649,08-01-2024,D
UAN-34-5061-5940-3963,08-01-2024,A
UAN-15-5942-9523-2599,08-01-2024,D
UAN-34-4899-3975-5662,08-01-2024,D
UAN-22-4479-1551-3816,08-01-2024,B
UAN-43-5624-4228-8500,08-01-2024,C
UAN-70-3161-2751-4469,08-01-2024,B
UAN-15-8988-9671-4407,08-01-2024,C
UAN-97-9404-3993-1691,08-01-2024,C
UAN-59-4080-1727-1034,08-01-2024,C
UAN-74-9977-6212-4855,08-01-2024,D
UAN-25-7775-7053-9446,08-01-2024,B
UAN-58-4691-4127-5162,08-01-2024,C
UAN-43-2956-8564-4689,08-01-2024,D
UAN-52-5980-1632-8862,08-01-2024,A
UAN-41-7333-9835-7270,08-01-2024,C
UAN-51-7750-1012-3323,08-01-2024,D
UAN-20-9875-4589-5207,08-01-2024,B
UAN-16-3621-5963-5898,08-01-2024,C
UAN-17-7832-6167-2215,08-01-2024,B
UAN-14-7730-2202-5691,08-01-2024,A
UAN-29-5022-3638-9422,08-01-2024,A
UAN-61-2118-7729-3810,08-01-2024,C
UAN-48-6505-9684-9306,08-01-2024,C
UAN-88-8344-6419-3058,08-01-2024,C
UAN-69-8755-1169-5596,08-01-2024,D
UAN-32-7056-7523-1176,08-01-2024,D
UAN-67-8132-7925-5463,08-01-2024,D
UAN-51-5822-9364-5125,08-01-2024,D
UAN-86-9265-8584-6075,08-01-2024,D
UAN-46-2607-1089-4413,08-01-2024,B
UAN-69-2878-3901-7066,08-01-2024,C
UAN-79-9630-7258-4744,08-01-2024,A
UAN-45-9580-8699-5763,08-01-2024,A
UAN-79-4058-6841-8721,08-01-2024,D
UAN-95-3629-6720-4784,08-01-2024,B
UAN-16-7768-5261-1697,08-01-2024,C
UAN-19-8788-5209-4660,08-01-2024,A
UAN-38-9736-4560-2907,08-01-2024,A
UAN-88-1968-3875-9262,08-01-2024,D
UAN-43-3102-8397-8216,08-01-2024,C
UAN-46-1380-6424-7833,08-01-2024,A
UAN-37-8337-3768-6140,08-01-2024,A
UAN-18-8269-1104-6188,08-01-2024,C
UAN-10-8020-2921-2114,08-01-2024,B
UAN-85-9350-8578-1054,08-01-2024,C
UAN-23-4228-8521-1010,08-01-2024,C
UAN-34-5992-2170-3781,08-01-2024,B
UAN-80-9314-1649-6154,08-01-2024,C
UAN-94-3896-9225-1083,08-01-2024,D
UAN-64-4447-8609-7975,08-01-2024,D
UAN-80-3867-4050-2614,08-01-2024,C
UAN-32-5298-6973-6743,08-01-2024,B
UAN-88-9727-8688-7973,08-01-2024,B
UAN-58-4953-7882-7764,08-01-2024,B
UAN-82-7421-2430-3385,08-01-2024,C
UAN-30-7267-5650-7034,08-01-2024,A
UAN-45-8226-3217-7206,08-01-2024,C
UAN-19-6542-5439-2604,08-01-2024,C
UAN-93-3292-5967-3586,08-01-2024,B
UAN-97-2892-7057-9673,08-01-2024,C
UAN-69-9567-9290-6285,08-01-2024,D
UAN-57-6092-5153-1696,08-01-2024,C
UAN-75-1422-6542-6146,08-01-2024,C
UAN-23-5900-8868-7961,08-01-2024,A
UAN-67-2895-2004-3220,08-01-2024,B
UAN-94-8768-2792-9432,08-01-2024,D
UAN-68-2754-5801-8725,08-01-2024,C
UAN-86-5950-7600-8162,08-01-2024,C
UAN-66-4472-3746-2545,08-01-2024,C
UAN-77-2640-1363-8065,15-01-2024,C
UAN-90-6217-9921-2907,15-01-2024,B
UAN-83-7349-3472-7936,15-01-2024,D
UAN-85-4112-3965-6397,15-01-2024,D
UAN-55-2396-3088-2429,15-01-2024,D
UAN-36-4963-7821-7884,15-01-2024,C
UAN-21-4232-5218-7253,15-01-2024,D
UAN-89-2746-6763-3672,15-01-2024,D
UAN-86-1230-1892-1086,15-01-2024,D
UAN-27-4387-6738-2811,15-01-2024,D
UAN-21-9265-4321-1594,15-01-2024,D
UAN-48-3496-4426-1355,15-01-2024,D
UAN-48-9969-4113-2677,15-01-2024,A
UAN-83-8660-5353-2598,15-01-2024,D
UAN-71-3391-4834-2854,15-01-2024,A
UAN-16-6918-6429-4550,15-01-2024,D
UAN-26-5779-5313-9445,15-01-2024,B
UAN-26-6010-8812-6995,15-01-2024,D
UAN-82-1628-1185-5009,15-01-2024,C
UAN-59-1621-9807-5954,15-01-2024,C
UAN-90-7558-2428-2814,15-01-2024,A
UAN-22-1688-6901-4145,15-01-2024,D
UAN-71-4414-1094-1798,15-01-2024,A
UAN-39-2987-8989-5637,15-01-2024,D
UAN-29-9046-6192-5651,15-01-2024,C
UAN-71-5860-2403-4817,15-01-2024,A
UAN-35-7800-1547-6954,15-01-2024,A
UAN-62-2738-7941-6804,15-01-2024,C
UAN-17-3256-5540-4851,15-01-2024,D
UAN-10-7140-7812-4750,15-01-2024,D
UAN-33-5573-3048-3614,15-01-2024,C
UAN-99-2206-8886-3158,15-01-2024,A
UAN-72-4979-6633-5580,15-01-2024,A
UAN-69-6224-4837-3146,15-01-2024,D
UAN-12-9548-4920-3613,15-01-2024,D
UAN-47-5511-3905-9262,15-01-2024,D
UAN-17-4394-6808-6099,15-01-2024,D
UAN-71-4831-4995-7037,15-01-2024,D
UAN-26-1269-6334-3728,15-01-2024,A
UAN-76-3337-7610-1012,15-01-2024,D
UAN-49-4940-1805-6603,15-01-2024,B
UAN-68-8560-9896-2115,15-01-2024,D
UAN-47-5451-5314-8283,15-01-2024,D
UAN-77-1380-5070-5438,15-01-2024,C
UAN-45-4609-9133-4819,15-01-2024,A
UAN-13-3459-1579-8738,15-01-2024,D
UAN-14-7329-6865-6886,15-01-2024,B
UAN-54-6936-2496-9328,15-01-2024,A
UAN-68-6595-2186-8035,15-01-2024,D
UAN-78-1364-5726-7613,15-01-2024,D
UAN-26-4231-2372-4282,15-01-2024,A
UAN-93-1639-9454-1738,15-01-2024,C
UAN-29-1365-1216-3667,15-01-2024,D
UAN-63-9585-7551-1282,15-01-2024,A
UAN-73-2440-9742-5006,15-01-2024,D
UAN-59-8119-5398-8401,15-01-2024,B
UAN-28-9536-5487-9929,15-01-2024,D
UAN-20-9275-1761-4737,15-01-2024,C
UAN-99-3473-5694-9734,15-01-2024,C
UAN-80-8538-5651-3019,15-01-2024,D
UAN-42-5851-9238-5792,15-01-2024,D
UAN-17-1995-4204-5323,15-01-2024,D
UAN-91-9066-5812-5044,15-01-2024,B
UAN-51-8466-1900-4700,15-01-2024,D
UAN-25-2676-1661-7233,15-01-2024,D
UAN-26-9729-5078-9709,15-01-2024,D
UAN-67-9735-7101-8282,15-01-2024,D
UAN-56-3378-9204-6948,15-01-2024,D
UAN-13-5550-7560-6627,15-01-2024,D
UAN-68-4864-3874-7119,15-01-2024,C
UAN-92-8031-8567-1256,15-01-2024,A
UAN-19-7934-9201-3568,15-01-2024,C
UAN-95-9840-7391-1437,15-01-2024,C
UAN-71-7001-5659-2958,15-01-2024,D
UAN-24-9007-1153-6548,15-01-2024,C
UAN-36-9232-9765-9480,15-01-2024,D
UAN-66-7075-6470-5726,15-01-2024,D
UAN-87-4647-4190-4886,15-01-2024,D
UAN-71-8832-1295-6372,15-01-2024,A
UAN-32-9459-3589-3492,15-01-2024,A
UAN-66-5123-7434-5080,15-01-2024,B
UAN-21-9998-1196-2904,15-01-2024,C
UAN-33-2768-8501-8984,15-01-2024,C
UAN-90-2599-6664-4192,15-01-2024,D
UAN-76-1502-7401-9940,15-01-2024,D
UAN-72-7668-7974-4742,15-01-2024,D
UAN-58-2648-8281-8986,15-01-2024,C
UAN-93-9157-3668-4315,15-01-2024,B
UAN-26-8573-6512-1728,15-01-2024,C
UAN-53-6804-8724-6821,15-01-2024,A
UAN-84-1455-5435-7016,15-01-2024,C
UAN-76-9023-1820-1936,15-01-2024,B
UAN-83-9112-3293-1037,15-01-2024,C
UAN-53-3500-9794-9532,15-01-2024,C
UAN-94-7911-2412-1499,15-01-2024,D
UAN-66-5458-2600-8079,15-01-2024,A
UAN-26-2609-2674-1106,15-01-2024,B
UAN-77-8312-9891-3626,15-01-2024,D
UAN-82-4346-3791-1321,15-01-2024,D
UAN-40-5196-4344-8856,15-01-2024,A
UAN-45-6495-6067-6597,15-01-2024,D
UAN-90-5470-2093-5454,15-01-2024,C
UAN-20-5023-2669-6392,15-01-2024,A
UAN-54-5636-9843-4026,15-01-2024,C
UAN-22-2669-7347-6948,15-01-2024,D
UAN-23-2256-9496-1522,15-01-2024,D
UAN-95-1123-4845-3631,15-01-2024,D
UAN-29-9742-4652-9363,15-01-2024,D
UAN-27-6542-9149-1032,15-01-2024,A
UAN-39-3324-7953-1844,15-01-2024,C
UAN-43-6048-4906-2910,15-01-2024,B
UAN-89-9894-9893-6612,15-01-2024,B
UAN-25-3807-7792-5341,15-01-2024,C
UAN-27-7699-7037-7589,15-01-2024,D
UAN-37-4001-7245-3685,15-01-2024,A
UAN-99-5680-3005-5418,15-01-2024,B
UAN-17-1837-1339-6538,15-01-2024,D
UAN-71-5558-9721-7990,15-01-2024,D
UAN-40-3760-1701-2126,15-01-2024,D
UAN-37-1512-9860-3209,15-01-2024,B
UAN-53-2927-5069-5480,15-01-2024,A
UAN-32-3667-7876-6594,15-01-2024,A
UAN-82-7125-2311-2980,15-01-2024,B
UAN-44-4277-5990-6396,15-01-2024,C
UAN-61-6196-3764-4181,15-01-2024,B
UAN-60-6808-5031-5191,15-01-2024,A
UAN-40-2906-1935-9229,15-01-2024,C
UAN-35-5134-6438-5831,15-01-2024,D
UAN-39-2166-1879-8599,15-01-2024,D
UAN-34-5400-6850-2940,15-01-2024,C
UAN-64-5612-8502-8582,15-01-2024,C
UAN-83-1099-3113-2449,15-01-2024,A
UAN-20-5987-3835-6925,15-01-2024,A
UAN-82-7430-9674-5855,15-01-2024,C
UAN-26-4644-7327-8179,15-01-2024,D
UAN-30-1862-9944-7412,15-01-2024,C
UAN-77-1981-3769-1663,15-01-2024,B
UAN-78-6738-4064-3147,15-01-2024,D
UAN-13-2583-6357-3282,15-01-2024,A
UAN-36-7249-3187-7723,15-01-2024,A
UAN-83-3877-9342-5256,15-01-2024,A
UAN-95-8071-8576-8329,15-01-2024,B
UAN-21-2719-1252-7336,15-01-2024,C
UAN-21-8418-4502-8986,15-01-2024,C
UAN-69-6748-8511-4875,15-01-2024,B
UAN-80-5797-8603-4104,15-01-2024,C
UAN-20-1913-1753-6591,15-01-2024,A
UAN-33-6979-9831-3279,15-01-2024,A
UAN-91-8500-8289-9537,15-01-2024,C
UAN-77-2684-6961-3879,15-01-2024,A
UAN-76-1321-5336-5256,15-01-2024,A
UAN-24-7726-2862-8823,15-01-2024,B
UAN-77-5864-6629-8835,15-01-2024,B
UAN-25-5998-6165-6950,15-01-2024,C
UAN-81-9788-6499-1889,15-01-2024,D
UAN-11-2700-7445-8892,15-01-2024,C
UAN-75-5958-1314-4063,15-01-2024,B
UAN-63-9329-4417-7309,15-01-2024,C
UAN-85-9126-8412-3795,15-01-2024,A
UAN-72-6040-5876-8389,15-01-2024,B
UAN-26-4643-9689-6282,15-01-2024,B
UAN-54-1987-5547-7635,15-01-2024,B
UAN-96-6333-7245-1404,15-01-2024,B
UAN-60-8117-7929-8772,15-01-2024,D
UAN-20-7602-3934-5871,15-01-2024,D
UAN-31-7125-8727-2057,15-01-2024,A
UAN-74-5999-8346-6133,15-01-2024,A
UAN-50-6290-1666-2434,15-01-2024,C
UAN-53-5492-8199-8516,15-01-2024,C
UAN-85-2973-6073-4036,15-01-2024,C
UAN-89-4899-1022-7211,15-01-2024,C
UAN-76-8511-7298-3740,15-01-2024,C
UAN-28-6604-7654-9546,15-01-2024,A
UAN-94-8461-5366-9651,15-01-2024,C
UAN-83-3775-9974-6275,15-01-2024,C
UAN-10-4276-2010-6228,15-01-2024,D
UAN-64-2116-3067-1674,15-01-2024,C
UAN-43-8631-3121-8268,15-01-2024,B
UAN-59-6753-1346-5760,15-01-2024,A
UAN-31-5109-9416-5088,15-01-2024,B
UAN-67-2886-9417-5363,15-01-2024,C
UAN-16-5560-9189-6749,15-01-2024,B
UAN-22-5947-6172-5000,15-01-2024,C
UAN-93-6777-3439-5887,15-01-2024,D
UAN-86-7793-4934-6349,15-01-2024,D
UAN-26-2438-2387-9170,15-01-2024,A
UAN-59-7487-4851-1905,15-01-2024,B
UAN-88-9828-2159-3406,15-01-2024,C
UAN-72-4061-2308-3601,15-01-2024,C
UAN-42-4619-6601-6408,15-01-2024,B
UAN-32-8919-3727-2053,15-01-2024,B
UAN-44-9481-2654-9452,15-01-2024,D
UAN-31-1572-1323-3492,15-01-2024,A
UAN-18-1660-7607-3971,15-01-2024,B
UAN-67-5227-8577-1307,15-01-2024,D
UAN-37-6771-6236-7161,15-01-2024,B
UAN-86-4465-4777-3713,15-01-2024,A
UAN-88-5974-2046-1311,15-01-2024,A
UAN-44-9980-6047-2819,15-01-2024,C
UAN-95-4208-2014-8395,15-01-2024,A
UAN-34-6323-9581-2367,15-01-2024,D
UAN-49-1499-5584-7603,15-01-2024,A
UAN-30-8357-6432-9198,15-01-2024,C
UAN-53-9040-5914-4655,15-01-2024,C
UAN-90-5109-8274-1285,15-01-2024,B
UAN-87-9261-9046-1608,15-01-2024,C
UAN-78-4854-1032-1196,15-01-2024,A
UAN-31-6835-4327-9739,15-01-2024,B
UAN-76-3364-2196-6398,15-01-2024,B
UAN-75-7671-6836-1676,15-01-2024,B
UAN-99-8126-4230-6414,15-01-2024,B
UAN-99-4180-9572-8985,15-01-2024,B
UAN-43-5079-3646-3077,15-01-2024,C
UAN-61-2400-3376-3339,15-01-2024,B
UAN-75-9920-4026-7185,15-01-2024,A
UAN-86-3686-5049-4800,15-01-2024,A
UAN-60-3934-5542-7702,15-01-2024,C
UAN-44-6135-4805-5605,15-01-2024,A
UAN-91-4448-5403-1398,15-01-2024,D
UAN-73-4708-8668-8628,15-01-2024,A
UAN-38-2335-9611-1121,15-01-2024,A
UAN-57-8070-7613-1909,15-01-2024,A
UAN-44-1595-1805-3262,15-01-2024,C
UAN-14-1015-6502-4755,15-01-2024,B
UAN-36-6417-3646-4360,15-01-2024,A
UAN-85-4302-3011-7837,15-01-2024,A
UAN-62-2024-2715-9869,15-01-2024,A
UAN-30-2042-5833-8155,15-01-2024,C
UAN-76-4113-3235-5227,15-01-2024,C
UAN-49-5386-8233-5206,15-01-2024,A
UAN-88-6469-9036-6851,15-01-2024,A
UAN-55-4332-3345-5245,15-01-2024,B
UAN-59-9828-6083-7369,15-01-2024,B
UAN-19-2315-5565-2950,15-01-2024,C
UAN-19-6432-7615-2711,15-01-2024,A
UAN-22-5261-6367-8576,15-01-2024,C
UAN-19-9114-9868-9592,15-01-2024,A
UAN-29-7614-1219-4858,15-01-2024,B
UAN-10-6718-8442-3547,15-01-2024,C
UAN-84-9271-8904-1121,15-01-2024,B
UAN-91-9774-7544-4734,15-01-2024,B
UAN-62-3757-5533-8291,15-01-2024,A
UAN-40-3700-8975-8328,15-01-2024,A
UAN-75-6658-1837-7096,15-01-2024,C
UAN-69-6600-9402-1991,15-01-2024,C
UAN-75-5175-3095-2616,15-01-2024,D
UAN-47-4226-2988-5451,15-01-2024,B
UAN-82-8962-1833-2315,15-01-2024,B
UAN-39-6581-1385-9779,15-01-2024,A
UAN-86-1316-3182-3102,15-01-2024,A
UAN-63-5279-6760-1948,15-01-2024,A
UAN-15-6684-1843-4043,15-01-2024,D
UAN-91-6818-7429-8016,15-01-2024,B
UAN-92-8079-7829-1460,15-01-2024,A
UAN-93-7256-8339-9462,15-01-2024,C
UAN-15-6041-2781-6418,15-01-2024,B
UAN-16-4482-2603-7750,15-01-2024,A
UAN-16-6414-6037-8077,15-01-2024,D
UAN-73-2483-4676-5279,15-01-2024,B
UAN-16-7804-3515-9206,15-01-2024,B
UAN-88-9797-8716-1961,15-01-2024,C
UAN-14-4462-9028-3672,15-01-2024,A
UAN-28-1735-4310-3302,15-01-2024,B
UAN-39-2551-6100-2942,15-01-2024,A
UAN-55-1348-9324-9910,15-01-2024,C
UAN-97-6465-3300-6600,15-01-2024,C
UAN-55-9457-8502-3009,15-01-2024,C
UAN-87-2033-2074-2058,15-01-2024,C
UAN-18-3746-6095-1214,15-01-2024,A
UAN-13-9455-6586-6436,15-01-2024,B
UAN-47-7351-8165-6845,15-01-2024,C
UAN-80-5009-4335-5100,15-01-2024,B
UAN-75-6915-8928-2630,15-01-2024,B
UAN-85-7406-5446-8105,15-01-2024,B
UAN-16-4209-5506-9159,15-01-2024,A
UAN-13-2239-6681-5708,15-01-2024,A
UAN-41-3326-6509-5579,15-01-2024,B
UAN-15-2521-5112-5365,15-01-2024,D
UAN-10-2033-2118-9585,15-01-2024,C
UAN-44-8014-3404-1919,15-01-2024,B
UAN-83-9202-6749-6844,15-01-2024,D
UAN-46-5014-9165-3640,15-01-2024,B
UAN-41-7753-1486-7826,15-01-2024,A
UAN-28-6180-9079-6426,15-01-2024,C
UAN-12-8521-8512-7159,15-01-2024,A
UAN-60-8327-5663-4874,15-01-2024,B
UAN-85-7377-8689-9316,15-01-2024,C
UAN-37-2268-5463-1782,15-01-2024,B
UAN-79-4070-6532-2454,15-01-2024,A
UAN-24-5271-2109-5451,15-01-2024,A
UAN-19-5297-6353-5050,15-01-2024,C
UAN-45-9001-7801-8730,15-01-2024,C
UAN-87-4634-5063-8818,15-01-2024,B
UAN-75-4139-7446-7687,15-01-2024,C
UAN-34-5373-2619-9934,15-01-2024,B
UAN-20-1555-3163-5853,15-01-2024,A
UAN-78-3047-2262-3071,15-01-2024,D
UAN-29-6417-1894-3945,15-01-2024,B
UAN-29-4822-8935-8605,15-01-2024,A
UAN-47-6834-7745-4886,15-01-2024,A
UAN-31-6826-1871-7520,15-01-2024,A
UAN-54-8757-2544-7734,15-01-2024,B
UAN-70-3340-7756-3915,15-01-2024,B
UAN-14-6573-4718-6955,15-01-2024,D
UAN-71-5370-6487-7772,15-01-2024,B
UAN-11-4118-4049-5677,15-01-2024,B
UAN-92-9959-7368-3780,15-01-2024,B
UAN-94-2240-3139-8297,15-01-2024,A
UAN-45-3942-2789-4617,15-01-2024,C
UAN-59-4927-4748-6169,15-01-2024,D
UAN-40-1862-8218-4480,15-01-2024,D
UAN-79-2111-8430-2288,15-01-2024,C
UAN-98-6218-5384-6149,15-01-2024,B
UAN-27-7264-5239-1887,15-01-2024,C
UAN-74-4696-7598-4562,15-01-2024,D
UAN-34-1322-5323-2045,15-01-2024,B
UAN-24-7831-2315-7694,15-01-2024,D
UAN-81-1915-5277-5334,15-01-2024,D
UAN-47-2466-6952-4429,15-01-2024,B
UAN-62-2890-3106-6044,15-01-2024,A
UAN-38-8862-1595-2899,15-01-2024,D
UAN-99-1613-9232-2974,15-01-2024,A
UAN-56-3567-7571-4188,15-01-2024,A
UAN-44-3401-3729-9774,15-01-2024,C
UAN-99-6500-9493-8365,15-01-2024,C
UAN-16-4872-7040-4666,15-01-2024,B
UAN-82-1484-7249-6499,15-01-2024,C
UAN-11-8685-9699-4233,15-01-2024,B
UAN-10-6547-5811-5618,15-01-2024,C
UAN-13-3061-3355-7797,15-01-2024,C
UAN-29-6326-9135-8321,15-01-2024,D
UAN-40-2070-9865-1623,15-01-2024,A
UAN-17-4988-8107-5587,15-01-2024,A
UAN-58-1146-2904-8391,15-01-2024,A
UAN-15-1617-6704-7185,15-01-2024,B
UAN-22-9252-3759-3336,15-01-2024,D
UAN-82-1799-2093-4593,15-01-2024,D
UAN-52-2229-3941-9805,15-01-2024,B
UAN-74-4575-5534-8473,15-01-2024,B
UAN-47-2382-5049-6367,15-01-2024,D
UAN-13-4300-7108-8649,15-01-2024,A
UAN-34-5061-5940-3963,15-01-2024,A
UAN-15-5942-9523-2599,15-01-2024,B
UAN-34-4899-3975-5662,15-01-2024,C
